id,audit_trail,cap_id,role_id,extra_info,created_at,created_by,modified_at,modified_by,deleted_at,deleted_by
3289,,97,35,,,,,,,
3290,,98,35,,,,,,,
3291,,100,35,,,,,,,
3292,,101,35,,,,,,,
3293,,102,35,,,,,,,
3294,,7,35,,,,,,,
3295,,8,35,,,,,,,
3296,,12,35,,,,,,,
3297,,13,35,,,,,,,
3298,,14,35,,,,,,,
3299,,15,35,,,,,,,
3300,,137,35,,,,,,,
3301,,64,36,,,,,,,
3302,,65,36,,,,,,,
3303,,135,36,,,,,,,
3304,,1,36,,,,,,,
3305,,2,36,,,,,,,
3306,,3,36,,,,,,,
3307,,66,36,,,,,,,
3308,,67,36,,,,,,,
3309,,101,36,,,,,,,
3310,,102,36,,,,,,,
3311,,34,110,,,,,,,
3312,,35,110,,,,,,,
3313,,36,110,,,,,,,
3314,,37,110,,,,,,,
3315,,38,110,,,,,,,
3316,,39,110,,,,,,,
3317,,40,110,,,,,,,
3318,,41,110,,,,,,,
3319,,42,110,,,,,,,
3320,,140,110,,,,,,,
3321,,64,110,,,,,,,
3322,,65,110,,,,,,,
3323,,135,110,,,,,,,
3324,,1,110,,,,,,,
3325,,2,110,,,,,,,
3326,,3,110,,,,,,,
3327,,4,110,,,,,,,
3328,,66,110,,,,,,,
3329,,67,110,,,,,,,
3330,,17,110,,,,,,,
3331,,18,110,,,,,,,
3332,,19,110,,,,,,,
3333,,20,110,,,,,,,
3334,,21,110,,,,,,,
3335,,22,110,,,,,,,
3336,,23,110,,,,,,,
3337,,24,110,,,,,,,
3338,,25,110,,,,,,,
3339,,138,110,,,,,,,
3340,,68,110,,,,,,,
3341,,69,110,,,,,,,
3342,,70,110,,,,,,,
3343,,71,110,,,,,,,
3344,,72,110,,,,,,,
3345,,73,110,,,,,,,
3346,,74,110,,,,,,,
3347,,75,110,,,,,,,
3348,,95,110,,,,,,,
3349,,96,110,,,,,,,
3350,,97,110,,,,,,,
3351,,98,110,,,,,,,
3352,,99,110,,,,,,,
3353,,101,110,,,,,,,
3354,,102,110,,,,,,,
3355,,7,110,,,,,,,
3356,,8,110,,,,,,,
3357,,9,110,,,,,,,
3358,,10,110,,,,,,,
3359,,11,110,,,,,,,
3360,,136,110,,,,,,,
3361,,34,111,,,,,,,
3362,,35,111,,,,,,,
3363,,43,111,,,,,,,
3364,,44,111,,,,,,,
3365,,45,111,,,,,,,
3366,,46,111,,,,,,,
3367,,47,111,,,,,,,
3368,,48,111,,,,,,,
3369,,49,111,,,,,,,
3370,,50,111,,,,,,,
3371,,141,111,,,,,,,
3372,,64,111,,,,,,,
3373,,65,111,,,,,,,
3374,,135,111,,,,,,,
3375,,1,111,,,,,,,
3376,,2,111,,,,,,,
3377,,3,111,,,,,,,
3378,,5,111,,,,,,,
3379,,6,111,,,,,,,
3380,,66,111,,,,,,,
3381,,67,111,,,,,,,
3382,,17,111,,,,,,,
3383,,18,111,,,,,,,
3384,,26,111,,,,,,,
3385,,27,111,,,,,,,
3386,,28,111,,,,,,,
3387,,29,111,,,,,,,
3388,,30,111,,,,,,,
3389,,31,111,,,,,,,
3390,,32,111,,,,,,,
3391,,33,111,,,,,,,
3392,,139,111,,,,,,,
3393,,68,111,,,,,,,
3394,,69,111,,,,,,,
3395,,76,111,,,,,,,
3396,,77,111,,,,,,,
3397,,78,111,,,,,,,
3398,,79,111,,,,,,,
3399,,80,111,,,,,,,
3400,,81,111,,,,,,,
3401,,82,111,,,,,,,
3402,,95,111,,,,,,,
3403,,96,111,,,,,,,
3404,,97,111,,,,,,,
3405,,98,111,,,,,,,
3406,,100,111,,,,,,,
3407,,101,111,,,,,,,
3408,,102,111,,,,,,,
3409,,7,111,,,,,,,
3410,,8,111,,,,,,,
3411,,12,111,,,,,,,
3412,,13,111,,,,,,,
3413,,14,111,,,,,,,
3414,,15,111,,,,,,,
3415,,137,111,,,,,,,
3416,,34,112,,,,,,,
3417,,35,112,,,,,,,
3418,,64,112,,,,,,,
3419,,65,112,,,,,,,
3420,,135,112,,,,,,,
3421,,1,112,,,,,,,
3422,,2,112,,,,,,,
3423,,3,112,,,,,,,
3424,,6,112,,,,,,,
3425,,66,112,,,,,,,
3426,,67,112,,,,,,,
3427,,17,112,,,,,,,
3428,,18,112,,,,,,,
3429,,68,112,,,,,,,
3430,,69,112,,,,,,,
3431,,95,112,,,,,,,
3432,,96,112,,,,,,,
3433,,97,112,,,,,,,
3434,,98,112,,,,,,,
3435,,101,112,,,,,,,
3436,,102,112,,,,,,,
3437,,7,112,,,,,,,
3438,,8,112,,,,,,,
3439,,51,112,,,,,,,
3440,,52,112,,,,,,,
3441,,34,72,,,,,,,
3442,,35,72,,,,,,,
3443,,36,72,,,,,,,
3444,,37,72,,,,,,,
3445,,38,72,,,,,,,
3446,,39,72,,,,,,,
3447,,40,72,,,,,,,
3448,,41,72,,,,,,,
3449,,42,72,,,,,,,
3450,,140,72,,,,,,,
3451,,64,72,,,,,,,
3452,,65,72,,,,,,,
3453,,135,72,,,,,,,
3454,,66,72,,,,,,,
3455,,67,72,,,,,,,
3456,,17,72,,,,,,,
3457,,18,72,,,,,,,
3458,,19,72,,,,,,,
3459,,20,72,,,,,,,
3460,,21,72,,,,,,,
3461,,22,72,,,,,,,
3462,,23,72,,,,,,,
3463,,24,72,,,,,,,
3464,,25,72,,,,,,,
3465,,138,72,,,,,,,
3466,,68,72,,,,,,,
3467,,69,72,,,,,,,
3468,,70,72,,,,,,,
3469,,71,72,,,,,,,
3470,,72,72,,,,,,,
3471,,73,72,,,,,,,
3472,,74,72,,,,,,,
3473,,75,72,,,,,,,
3474,,95,72,,,,,,,
3475,,96,72,,,,,,,
3476,,97,72,,,,,,,
3477,,98,72,,,,,,,
3478,,99,72,,,,,,,
3479,,101,72,,,,,,,
3480,,102,72,,,,,,,
3481,,34,73,,,,,,,
3482,,35,73,,,,,,,
3483,,43,73,,,,,,,
3484,,44,73,,,,,,,
3485,,45,73,,,,,,,
3486,,46,73,,,,,,,
3487,,47,73,,,,,,,
3488,,48,73,,,,,,,
3489,,49,73,,,,,,,
3490,,50,73,,,,,,,
3491,,141,73,,,,,,,
3492,,64,73,,,,,,,
3493,,65,73,,,,,,,
3494,,66,73,,,,,,,
3495,,67,73,,,,,,,
3496,,17,73,,,,,,,
3497,,18,73,,,,,,,
3498,,26,73,,,,,,,
3499,,27,73,,,,,,,
3500,,28,73,,,,,,,
3501,,29,73,,,,,,,
3502,,30,73,,,,,,,
3503,,31,73,,,,,,,
3504,,32,73,,,,,,,
3505,,33,73,,,,,,,
3506,,139,73,,,,,,,
3507,,68,73,,,,,,,
3508,,69,73,,,,,,,
3509,,76,73,,,,,,,
3510,,77,73,,,,,,,
3511,,78,73,,,,,,,
3512,,79,73,,,,,,,
3513,,80,73,,,,,,,
3514,,81,73,,,,,,,
3515,,82,73,,,,,,,
3516,,95,73,,,,,,,
3517,,96,73,,,,,,,
3518,,97,73,,,,,,,
3519,,98,73,,,,,,,
3520,,100,73,,,,,,,
3521,,101,73,,,,,,,
3522,,102,73,,,,,,,
3523,,34,113,,,,,,,
3524,,35,113,,,,,,,
3525,,64,113,,,,,,,
3526,,65,113,,,,,,,
3527,,135,113,,,,,,,
3528,,1,113,,,,,,,
3529,,2,113,,,,,,,
3530,,3,113,,,,,,,
3531,,66,113,,,,,,,
3532,,67,113,,,,,,,
3533,,17,113,,,,,,,
3534,,18,113,,,,,,,
3535,,68,113,,,,,,,
3536,,69,113,,,,,,,
3537,,95,113,,,,,,,
3538,,96,113,,,,,,,
3539,,97,113,,,,,,,
3540,,98,113,,,,,,,
3541,,101,113,,,,,,,
3542,,102,113,,,,,,,
3543,,7,113,,,,,,,
3544,,8,113,,,,,,,
3545,,51,113,,,,,,,
3546,,52,113,,,,,,,
3547,,83,114,,,,,,,
3548,,84,114,,,,,,,
3549,,85,114,,,,,,,
3550,,86,114,,,,,,,
3551,,87,114,,,,,,,
3552,,88,114,,,,,,,
3553,,89,114,,,,,,,
3554,,90,114,,,,,,,
3555,,91,114,,,,,,,
3556,,92,114,,,,,,,
3557,,93,114,,,,,,,
3558,,94,114,,,,,,,
3559,,34,114,,,,,,,
3560,,35,114,,,,,,,
3561,,36,114,,,,,,,
3562,,37,114,,,,,,,
3563,,38,114,,,,,,,
3564,,39,114,,,,,,,
3565,,40,114,,,,,,,
3566,,41,114,,,,,,,
3567,,42,114,,,,,,,
3568,,43,114,,,,,,,
3569,,44,114,,,,,,,
3570,,45,114,,,,,,,
3571,,46,114,,,,,,,
3572,,47,114,,,,,,,
3573,,48,114,,,,,,,
3574,,49,114,,,,,,,
3575,,50,114,,,,,,,
3576,,140,114,,,,,,,
3577,,141,114,,,,,,,
3578,,64,114,,,,,,,
3579,,65,114,,,,,,,
3580,,135,114,,,,,,,
3581,,1,114,,,,,,,
3582,,2,114,,,,,,,
3583,,3,114,,,,,,,
3584,,4,114,,,,,,,
3585,,5,114,,,,,,,
3586,,6,114,,,,,,,
3587,,66,114,,,,,,,
3588,,67,114,,,,,,,
3589,,17,114,,,,,,,
3590,,18,114,,,,,,,
3591,,19,114,,,,,,,
3592,,20,114,,,,,,,
3593,,21,114,,,,,,,
3594,,22,114,,,,,,,
3595,,23,114,,,,,,,
3596,,24,114,,,,,,,
3597,,25,114,,,,,,,
3598,,26,114,,,,,,,
3599,,27,114,,,,,,,
3600,,28,114,,,,,,,
3601,,29,114,,,,,,,
3602,,30,114,,,,,,,
3603,,31,114,,,,,,,
3604,,32,114,,,,,,,
3605,,33,114,,,,,,,
3606,,138,114,,,,,,,
3607,,139,114,,,,,,,
3608,,68,114,,,,,,,
3609,,69,114,,,,,,,
3610,,70,114,,,,,,,
3611,,71,114,,,,,,,
3612,,72,114,,,,,,,
3613,,73,114,,,,,,,
3614,,74,114,,,,,,,
3615,,75,114,,,,,,,
3616,,76,114,,,,,,,
3617,,77,114,,,,,,,
3618,,78,114,,,,,,,
3619,,79,114,,,,,,,
3620,,80,114,,,,,,,
3621,,81,114,,,,,,,
3622,,82,114,,,,,,,
3623,,103,114,,,,,,,
3624,,104,114,,,,,,,
3625,,105,114,,,,,,,
3626,,106,114,,,,,,,
3627,,95,114,,,,,,,
3628,,96,114,,,,,,,
3629,,97,114,,,,,,,
3630,,98,114,,,,,,,
3631,,99,114,,,,,,,
3632,,100,114,,,,,,,
3633,,101,114,,,,,,,
3634,,102,114,,,,,,,
3635,,7,114,,,,,,,
3636,,8,114,,,,,,,
3637,,9,114,,,,,,,
3638,,10,114,,,,,,,
3639,,11,114,,,,,,,
3640,,12,114,,,,,,,
3641,,13,114,,,,,,,
3642,,14,114,,,,,,,
3643,,15,114,,,,,,,
3644,,16,114,,,,,,,
3645,,136,114,,,,,,,
3646,,137,114,,,,,,,
3647,,51,114,,,,,,,
3648,,52,114,,,,,,,
3649,,53,114,,,,,,,
3650,,54,114,,,,,,,
3651,,55,114,,,,,,,
3652,,56,114,,,,,,,
3653,,57,114,,,,,,,
3654,,58,114,,,,,,,
3655,,59,114,,,,,,,
3656,,60,114,,,,,,,
3657,,61,114,,,,,,,
3658,,62,114,,,,,,,
3659,,63,114,,,,,,,
3660,,107,114,,,,,,,
3661,,108,114,,,,,,,
3662,,109,114,,,,,,,
3663,,110,114,,,,,,,
3664,,111,114,,,,,,,
3665,,112,114,,,,,,,
3666,,113,114,,,,,,,
3667,,114,114,,,,,,,
3668,,115,114,,,,,,,
3669,,116,114,,,,,,,
3670,,117,114,,,,,,,
3671,,118,114,,,,,,,
3672,,119,114,,,,,,,
3673,,120,114,,,,,,,
3674,,121,114,,,,,,,
3675,,122,114,,,,,,,
3676,,123,114,,,,,,,
3677,,124,114,,,,,,,
3678,,125,114,,,,,,,
3679,,126,114,,,,,,,
3680,,127,114,,,,,,,
3681,,128,114,,,,,,,
3682,,129,114,,,,,,,
3683,,130,114,,,,,,,
3684,,131,114,,,,,,,
3685,,132,114,,,,,,,
3686,,133,114,,,,,,,
3687,,134,114,,,,,,,
3688,,34,60,,,,,,,
3689,,35,60,,,,,,,
3690,,36,60,,,,,,,
3691,,37,60,,,,,,,
3692,,38,60,,,,,,,
3693,,39,60,,,,,,,
3694,,40,60,,,,,,,
3695,,41,60,,,,,,,
3696,,42,60,,,,,,,
3697,,140,60,,,,,,,
3698,,64,60,,,,,,,
3699,,65,60,,,,,,,
3700,,66,60,,,,,,,
3701,,67,60,,,,,,,
3702,,17,60,,,,,,,
3703,,18,60,,,,,,,
3704,,19,60,,,,,,,
3705,,20,60,,,,,,,
3706,,21,60,,,,,,,
3707,,22,60,,,,,,,
3708,,23,60,,,,,,,
3709,,24,60,,,,,,,
3710,,25,60,,,,,,,
3711,,138,60,,,,,,,
3712,,68,60,,,,,,,
3713,,69,60,,,,,,,
3714,,70,60,,,,,,,
3715,,71,60,,,,,,,
3716,,72,60,,,,,,,
3717,,73,60,,,,,,,
3718,,74,60,,,,,,,
3719,,75,60,,,,,,,
3720,,95,60,,,,,,,
3721,,96,60,,,,,,,
3722,,97,60,,,,,,,
3723,,98,60,,,,,,,
3724,,99,60,,,,,,,
3725,,101,60,,,,,,,
3726,,102,60,,,,,,,
3727,,34,61,,,,,,,
3728,,35,61,,,,,,,
3729,,43,61,,,,,,,
3730,,44,61,,,,,,,
3731,,45,61,,,,,,,
3732,,46,61,,,,,,,
3733,,47,61,,,,,,,
3734,,48,61,,,,,,,
3735,,49,61,,,,,,,
3736,,50,61,,,,,,,
3737,,141,61,,,,,,,
3738,,64,61,,,,,,,
3739,,65,61,,,,,,,
3740,,66,61,,,,,,,
3741,,67,61,,,,,,,
3742,,17,61,,,,,,,
3743,,18,61,,,,,,,
3744,,26,61,,,,,,,
3745,,27,61,,,,,,,
3746,,28,61,,,,,,,
3747,,29,61,,,,,,,
3748,,30,61,,,,,,,
3749,,31,61,,,,,,,
3750,,32,61,,,,,,,
3751,,33,61,,,,,,,
3752,,139,61,,,,,,,
3753,,68,61,,,,,,,
3754,,69,61,,,,,,,
3755,,76,61,,,,,,,
3756,,77,61,,,,,,,
3757,,78,61,,,,,,,
3758,,79,61,,,,,,,
3759,,80,61,,,,,,,
3760,,81,61,,,,,,,
3761,,82,61,,,,,,,
3762,,95,61,,,,,,,
3763,,96,61,,,,,,,
3764,,97,61,,,,,,,
3765,,98,61,,,,,,,
3766,,100,61,,,,,,,
3767,,101,61,,,,,,,
3768,,102,61,,,,,,,
3769,,14,61,,,,,,,
3770,,15,61,,,,,,,
3771,,83,2,,,,,,,
3772,,84,2,,,,,,,
3773,,34,2,,,,,,,
3774,,35,2,,,,,,,
3775,,140,2,,,,,,,
3776,,64,2,,,,,,,
3777,,65,2,,,,,,,
3778,,135,2,,,,,,,
3779,,66,2,,,,,,,
3780,,67,2,,,,,,,
3781,,17,2,,,,,,,
3782,,18,2,,,,,,,
3783,,138,2,,,,,,,
3784,,68,2,,,,,,,
3785,,69,2,,,,,,,
3786,,102,2,,,,,,,
3787,,7,2,,,,,,,
3788,,8,2,,,,,,,
3789,,136,2,,,,,,,
3790,,34,3,,,,,,,
3791,,35,3,,,,,,,
3792,,141,3,,,,,,,
3793,,64,3,,,,,,,
3794,,65,3,,,,,,,
3795,,135,3,,,,,,,
3796,,66,3,,,,,,,
3797,,67,3,,,,,,,
3798,,17,3,,,,,,,
3799,,18,3,,,,,,,
3800,,139,3,,,,,,,
3801,,68,3,,,,,,,
3802,,69,3,,,,,,,
3803,,102,3,,,,,,,
3804,,7,3,,,,,,,
3805,,8,3,,,,,,,
3806,,137,3,,,,,,,
3807,,51,115,,,,,,,
3808,,52,115,,,,,,,
3809,,53,115,,,,,,,
3810,,54,115,,,,,,,
3811,,55,115,,,,,,,
3812,,56,115,,,,,,,
3813,,57,115,,,,,,,
3814,,58,115,,,,,,,
3815,,59,115,,,,,,,
3816,,60,115,,,,,,,
3817,,61,115,,,,,,,
3818,,62,115,,,,,,,
3819,,63,115,,,,,,,
3820,,109,115,,,,,,,
3821,,110,115,,,,,,,
3822,,111,115,,,,,,,
3823,,112,115,,,,,,,
3824,,113,115,,,,,,,
3825,,114,115,,,,,,,
3826,,115,115,,,,,,,
3827,,116,115,,,,,,,
3828,,117,115,,,,,,,
3829,,118,115,,,,,,,
3830,,119,115,,,,,,,
3831,,120,115,,,,,,,
3832,,121,115,,,,,,,
3833,,122,115,,,,,,,
3834,,123,115,,,,,,,
3835,,124,115,,,,,,,
3836,,125,115,,,,,,,
3837,,126,115,,,,,,,
3838,,127,115,,,,,,,
3839,,128,115,,,,,,,
3840,,129,115,,,,,,,
3841,,130,115,,,,,,,
3842,,131,115,,,,,,,
3843,,132,115,,,,,,,
3844,,133,115,,,,,,,
3845,,134,115,,,,,,,
3846,,135,115,,,,,,,
3847,,1,116,,,,,,,
3848,,2,116,,,,,,,
3849,,3,116,,,,,,,
3850,,4,116,,,,,,,
3851,,7,116,,,,,,,
3852,,8,116,,,,,,,
3853,,9,116,,,,,,,
3854,,10,116,,,,,,,
3855,,11,116,,,,,,,
3856,,16,116,,,,,,,
3857,,25,116,,,,,,,
3858,,42,116,,,,,,,
3859,,102,116,,,,,,,
3860,,136,116,,,,,,,
3861,,135,116,,,,,,,
3862,,1,117,,,,,,,
3863,,3,117,,,,,,,
3864,,5,117,,,,,,,
3865,,6,117,,,,,,,
3866,,7,117,,,,,,,
3867,,8,117,,,,,,,
3868,,12,117,,,,,,,
3869,,13,117,,,,,,,
3870,,14,117,,,,,,,
3871,,15,117,,,,,,,
3872,,16,117,,,,,,,
3873,,32,117,,,,,,,
3874,,33,117,,,,,,,
3875,,43,117,,,,,,,
3876,,44,117,,,,,,,
3877,,49,117,,,,,,,
3878,,50,117,,,,,,,
3879,,102,117,,,,,,,
3880,,135,117,,,,,,,
3881,,137,117,,,,,,,
3882,,139,117,,,,,,,
3883,,141,117,,,,,,,
3884,,4,3,,,,,,,
3885,,4,27,,,,,,,
